timestamp,exchange,period,instrument,base,quote,price
2023-01-17 07:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1561.5103192849
2023-01-17 07:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1561.20542727026
2023-01-17 07:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1566.06813524905
2023-01-17 07:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1560.13663564287
2023-01-17 08:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1562.39983074983
2023-01-17 08:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1563.83437374063
2023-01-17 08:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1566.39907344681
2023-01-17 08:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1565.68989842704
2023-01-17 09:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1568.32720307925
2023-01-17 09:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1569.84530519095
2023-01-17 09:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1565.90830350669
2023-01-17 09:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1565.42865615734
2023-01-17 10:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1564.82794106548
2023-01-17 10:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1564.4023719822
2023-01-17 10:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1562.66047554981
2023-01-17 10:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1559.87810584249
2023-01-17 11:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1562.28007553447
2023-01-17 11:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1562.5483994489
2023-01-17 11:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1565.84473960991
2023-01-17 11:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1566.56517829516
2023-01-17 12:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1568.17878344404
2023-01-17 12:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1569.61833834808
2023-01-17 12:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1574.17328675058
2023-01-17 12:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1571.53614815395
2023-01-17 13:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1568.90119388952
2023-01-17 13:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1567.84269799302
2023-01-17 13:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1569.36015147855
2023-01-17 13:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1571.03162486575
2023-01-17 14:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1571.35437815687
2023-01-17 14:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1583.5031548274
2023-01-17 14:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1593.94040285363
2023-01-17 14:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1575.91852845674
2023-01-17 15:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1578.08806789942
2023-01-17 15:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1583.7508630022
2023-01-17 15:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1583.76365464416
2023-01-17 15:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1571.65010916661
2023-01-17 16:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1570.07920714936
2023-01-17 16:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1568.51401522758
2023-01-17 16:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1569.16530157886
2023-01-17 16:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1574.62558773621
2023-01-17 17:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1575.89518567289
2023-01-17 17:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1573.86899404992
2023-01-17 17:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1570.8624204724
2023-01-17 17:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1574.29601400321
2023-01-17 18:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1577.20577009407
2023-01-17 18:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1577.76600798843
2023-01-17 18:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1580.45252115982
2023-01-17 18:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1589.34778069481
2023-01-17 19:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1594.68211516887
2023-01-17 19:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1591.20298738011
2023-01-17 19:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1588.83235170318
2023-01-17 19:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1592.60904908792
2023-01-17 20:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1588.88071820854
2023-01-17 20:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1591.65960527
2023-01-17 20:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1589.82886919417
2023-01-17 20:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1586.51813509024
2023-01-17 21:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1581.8311021718
2023-01-17 21:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1582.95729250684
2023-01-17 21:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1580.73037914703
2023-01-17 21:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1578.60854944463
2023-01-17 22:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1579.95099919891
2023-01-17 22:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1579.0875146729
2023-01-17 22:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1578.51331664708
2023-01-17 22:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1576.51386976993
2023-01-17 23:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1574.31993668838
2023-01-17 23:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1574.49780930447
2023-01-17 23:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1575.1757358518
2023-01-17 23:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1569.37386540919
2023-01-18 00:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1566.80691168275
2023-01-18 00:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1568.16544524746
2023-01-18 00:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1567.91074177964
2023-01-18 00:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1572.15401686913
2023-01-18 01:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1571.64987540664
2023-01-18 01:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1575.17587282272
2023-01-18 01:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1572.58534684166
2023-01-18 01:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1573.6420208424
2023-01-18 02:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1577.29655039536
2023-01-18 02:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1579.23191492857
2023-01-18 02:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1578.49704081534
2023-01-18 02:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1577.10171103061
2023-01-18 03:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1585.15461842638
2023-01-18 03:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1588.5898098417
2023-01-18 03:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1589.6558560514
2023-01-18 03:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1585.37912300738
2023-01-18 04:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1584.06780158546
2023-01-18 04:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1581.24351146888
2023-01-18 04:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1584.52025408234
2023-01-18 04:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1583.85083390832
2023-01-18 05:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1584.80096723996
2023-01-18 05:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1586.76670980546
2023-01-18 05:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1586.94751889255
2023-01-18 05:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1585.87837727332
2023-01-18 06:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1587.64936068016
2023-01-18 06:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1586.77604840656
2023-01-18 06:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1583.89554775919
2023-01-18 06:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1584.76949634251
2023-01-18 07:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1581.61376527927
2023-01-18 07:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1582.06626606994
2023-01-18 07:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1583.32177904505
2023-01-18 07:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1581.53207106163
2023-01-18 08:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1581.95850244652
2023-01-18 08:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1580.38420320018
2023-01-18 08:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1575.70489890908
2023-01-18 08:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1577.15993454109
2023-01-18 09:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1576.77768586873
2023-01-18 09:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1577.04176926965
2023-01-18 09:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1580.58605622848
2023-01-18 09:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1577.12308396465
2023-01-18 10:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1577.25115653845
2023-01-18 10:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1576.49642725793
2023-01-18 10:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1578.2482138468
2023-01-18 10:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1575.38100697344
2023-01-18 11:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1574.38144314469
2023-01-18 11:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1574.79200409524
2023-01-18 11:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1576.10678957391
2023-01-18 11:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1576.96076493479
2023-01-18 12:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1576.56399002252
2023-01-18 12:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1577.17332463164
2023-01-18 12:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1579.1381075623
2023-01-18 12:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1578.81336453766
2023-01-18 13:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1581.71499386983
2023-01-18 13:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1582.26358944409
2023-01-18 13:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1582.07203794787
2023-01-18 13:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1583.10783063333
2023-01-18 14:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1595.05443293425
2023-01-18 14:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1599.85126155793
2023-01-18 14:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1599.05468501692
2023-01-18 14:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1591.33253730111
2023-01-18 15:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1593.03947365685
2023-01-18 15:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1599.59568018151
2023-01-18 15:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1594.02628456667
2023-01-18 15:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1584.02716968291
2023-01-18 16:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1557.183249529
2023-01-18 16:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1540.63870650595
2023-01-18 16:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1522.58885369854
2023-01-18 16:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1512.94993628754
2023-01-18 17:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1517.88293330796
2023-01-18 17:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1550.58743928854
2023-01-18 17:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1551.37517142991
2023-01-18 17:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1548.92020244208
2023-01-18 18:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1543.86598737743
2023-01-18 18:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1541.69963175644
2023-01-18 18:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1549.63632954751
2023-01-18 18:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1543.03965704835
2023-01-18 19:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1542.28391058704
2023-01-18 19:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1542.80239102767
2023-01-18 19:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1544.14527263828
2023-01-18 19:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1546.7289864636
2023-01-18 20:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1543.06919168901
2023-01-18 20:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1542.13060523365
2023-01-18 20:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1539.66372361786
2023-01-18 20:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1529.13963458672
2023-01-18 21:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1519.89097431334
2023-01-18 21:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1524.0704120899
2023-01-18 21:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1527.24104226722
2023-01-18 21:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1529.84028308513
2023-01-18 22:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1528.93700505812
2023-01-18 22:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1523.97699139082
2023-01-18 22:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1522.06013471081
2023-01-18 22:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1524.98203645145
2023-01-18 23:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1529.12053718754
2023-01-18 23:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1530.02471103214
2023-01-18 23:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1525.6161253965
2023-01-18 23:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1523.55520772543
2023-01-19 00:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1515.16779000465
2023-01-19 00:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1514.73587601751
2023-01-19 00:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1517.78466139844
2023-01-19 00:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1520.03709262939
2023-01-19 01:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1517.36043242181
2023-01-19 01:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1518.44525833229
2023-01-19 01:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1522.02661065671
2023-01-19 01:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1520.28882017167
2023-01-19 02:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1517.74756660524
2023-01-19 02:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1516.06627464715
2023-01-19 02:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1519.41313737552
2023-01-19 02:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1523.6376270757
2023-01-19 03:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1523.78554056233
2023-01-19 03:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1524.51100875212
2023-01-19 03:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1526.135963253
2023-01-19 03:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1524.23471033483
2023-01-19 04:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1525.55145928568
2023-01-19 04:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1527.34664775746
2023-01-19 04:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1528.67876287445
2023-01-19 04:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1531.28587538232
2023-01-19 05:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1528.8705908137
2023-01-19 05:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1530.62880268799
2023-01-19 05:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1530.70291966972
2023-01-19 05:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1528.52493321913
2023-01-19 06:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1528.33282982395
2023-01-19 06:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1528.74544074049
2023-01-19 06:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1526.8858367394
2023-01-19 06:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1530.34584400606
2023-01-19 07:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1531.46440412424
2023-01-19 07:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1531.17154362233
2023-01-19 07:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1529.76098260294
2023-01-19 07:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1528.77470407127
2023-01-19 08:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1529.02068467131
2023-01-19 08:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1529.92020559009
2023-01-19 08:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1527.3829522613
2023-01-19 08:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1528.93198776236
2023-01-19 09:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1527.92553315252
2023-01-19 09:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1526.86447259634
2023-01-19 09:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1525.61121213972
2023-01-19 09:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1524.15503314412
2023-01-19 10:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1527.71301270574
2023-01-19 10:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1527.65716503553
2023-01-19 10:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1526.66353463253
2023-01-19 10:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1523.42313239468
2023-01-19 11:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1523.72459412335
2023-01-19 11:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1521.87907605792
2023-01-19 11:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1518.55053666384
2023-01-19 11:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1517.44752610763
2023-01-19 12:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1518.54411097345
2023-01-19 12:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1519.25721090077
2023-01-19 12:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1521.99850436634
2023-01-19 12:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1520.69180387909
2023-01-19 13:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1516.82987902878
2023-01-19 13:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1517.13249348544
2023-01-19 13:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1520.1165500173
2023-01-19 13:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1522.70124792686
2023-01-19 14:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1525.04176768837
2023-01-19 14:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1523.21014244715
2023-01-19 14:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1522.7631707631
2023-01-19 14:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1531.81392947068
2023-01-19 15:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1529.33437492093
2023-01-19 15:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1538.41592683097
2023-01-19 15:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1541.50093496823
2023-01-19 15:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1536.44332998689
2023-01-19 16:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1533.2372256676
2023-01-19 16:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1536.03429040903
2023-01-19 16:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1537.6607672342
2023-01-19 16:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1533.81191095908
2023-01-19 17:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1533.89764153714
2023-01-19 17:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1537.6879734096
2023-01-19 17:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1538.50856576531
2023-01-19 17:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1534.41243704453
2023-01-19 18:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1528.08786907289
2023-01-19 18:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1530.68282684814
2023-01-19 18:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1532.16076684192
2023-01-19 18:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1537.84449936829
2023-01-19 19:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1539.72155730715
2023-01-19 19:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1538.83872844618
2023-01-19 19:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1545.57430808541
2023-01-19 19:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1548.47893207621
2023-01-19 20:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1552.88111994116
2023-01-19 20:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1555.42196589298
2023-01-19 20:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1558.8830434422
2023-01-19 20:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1555.99445187025
2023-01-19 21:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1557.44854298298
2023-01-19 21:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1556.05043656722
2023-01-19 21:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1553.53286185892
2023-01-19 21:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1552.70248845465
2023-01-19 22:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1546.62135421908
2023-01-19 22:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1548.84724042148
2023-01-19 22:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1550.31441810497
2023-01-19 22:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1550.28268593874
2023-01-19 23:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1550.91848695297
2023-01-19 23:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1549.61296194311
2023-01-19 23:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1549.11556165652
2023-01-19 23:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1551.05623800447
2023-01-20 00:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1552.48752819336
2023-01-20 00:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1549.88900966821
2023-01-20 00:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1549.44811565496
2023-01-20 00:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1549.54442986986
2023-01-20 01:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1547.59472318668
2023-01-20 01:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1546.53752155322
2023-01-20 01:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1554.04861236636
2023-01-20 01:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1553.94835253585
2023-01-20 02:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1555.89974729766
2023-01-20 02:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1557.41677250281
2023-01-20 02:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1558.27611475864
2023-01-20 02:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1558.80286043458
2023-01-20 03:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1555.26241085556
2023-01-20 03:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1555.27685069127
2023-01-20 03:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1553.02450579889
2023-01-20 03:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1553.79088055394
2023-01-20 04:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1553.94777220654
2023-01-20 04:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1554.59830918838
2023-01-20 04:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1555.45718392242
2023-01-20 04:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1553.96231797562
2023-01-20 05:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1547.58647525984
2023-01-20 05:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1547.76311466667
2023-01-20 05:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1548.38025127052
2023-01-20 05:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1546.55772703301
2023-01-20 06:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1547.94340772602
2023-01-20 06:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1547.14281106199
2023-01-20 06:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1545.83527610521
2023-01-20 06:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1548.27017309469
2023-01-20 07:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1545.30871076374
2023-01-20 07:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1545.56042405377
2023-01-20 07:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1547.11150726445
2023-01-20 07:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1551.09410489551
2023-01-20 08:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1551.74626561711
2023-01-20 08:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1549.3530114439
2023-01-20 08:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1547.96524848361
2023-01-20 08:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1548.35737343683
2023-01-20 09:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1550.63200276791
2023-01-20 09:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1549.84127828867
2023-01-20 09:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1551.4460288392
2023-01-20 09:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1553.33982794278
2023-01-20 10:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1552.61061422734
2023-01-20 10:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1551.12538527256
2023-01-20 10:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1549.88026875897
2023-01-20 10:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1549.45110077947
2023-01-20 11:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1551.88044538514
2023-01-20 11:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1552.3251153449
2023-01-20 11:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1550.06694407933
2023-01-20 11:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1549.65574482694
2023-01-20 12:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1550.0832156035
2023-01-20 12:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1551.03252306678
